15 -0.2084 -0.2847 -0.225 -0.267 -0.3357 -0.1715 1
15 -0.2084 -0.2847 -0.225 -0.267 -0.3357 -0.1715 1
15 -0.2084 -0.2847 -0.225 -0.267 -0.3357 -0.1715 1
15 -0.2084 -0.2847 -0.225 -0.267 -0.3357 -0.1715 1
15 -0.2084 -0.2847 -0.225 -0.267 -0.3357 -0.1715 1
15 -0.2084 -0.2847 -0.225 -0.267 -0.3357 -0.1715 1
15 -0.2084 -0.2847 -0.225 -0.267 -0.3357 -0.1715 1
15 -0.2084 -0.2847 -0.225 -0.267 -0.3357 -0.1715 1
15 -0.619 -0.625 -0.591 -0.563 -0.531 -0.581 0
15 -0.619 -0.625 -0.591 -0.563 -0.531 -0.581 0
15 -0.619 -0.625 -0.591 -0.563 -0.531 -0.581 0
15 -0.619 -0.625 -0.591 -0.563 -0.531 -0.581 0
15 -0.619 -0.625 -0.591 -0.563 -0.531 -0.581 0
15 -0.619 -0.625 -0.591 -0.563 -0.531 -0.581 0
15 -0.619 -0.625 -0.591 -0.563 -0.531 -0.581 0
15 -0.2084 -0.2847 -0.225 -0.267 -0.3357 -0.1715 1
15 -0.2084 -0.2847 -0.225 -0.267 -0.3357 -0.1715 1
15 -0.2084 -0.2847 -0.225 -0.267 -0.3357 -0.1715 1
15 -0.2084 -0.2847 -0.225 -0.267 -0.3357 -0.1715 1
15 -0.2084 -0.2847 -0.225 -0.267 -0.3357 -0.1715 1
15 -0.2084 -0.2847 -0.225 -0.267 -0.3357 -0.1715 1
15 -0.2084 -0.2847 -0.225 -0.267 -0.3357 -0.1715 1
15 -0.2084 -0.2847 -0.225 -0.267 -0.3357 -0.1715 1
15 -0.2084 -0.2847 -0.225 -0.267 -0.3357 -0.1715 1
15 -0.2084 -0.2847 -0.225 -0.267 -0.3357 -0.1715 1
15 -0.2084 -0.2847 -0.225 -0.267 -0.3357 -0.1715 1
15 -0.2084 -0.2847 -0.225 -0.267 -0.3357 -0.1715 1
15 -0.2084 -0.2847 -0.225 -0.267 -0.3357 -0.1715 1
15 -0.2084 -0.2847 -0.225 -0.267 -0.3357 -0.1715 1
15 -0.2084 -0.2847 -0.225 -0.267 -0.3357 -0.1715 1
15 -0.2084 -0.2847 -0.225 -0.267 -0.3357 -0.1715 1
15 -0.2084 -0.2847 -0.225 -0.267 -0.3357 -0.1715 1
15 -0.2084 -0.2847 -0.225 -0.267 -0.3357 -0.1715 1
15 -0.2084 -0.2847 -0.225 -0.267 -0.3357 -0.1715 1
15 -0.2084 -0.2847 -0.225 -0.267 -0.3357 -0.1715 1
15 -0.2084 -0.2847 -0.225 -0.267 -0.3357 -0.1715 1
15 -0.2084 -0.2847 -0.225 -0.267 -0.3357 -0.1715 1
15 -0.2084 -0.2847 -0.225 -0.267 -0.3357 -0.1715 1
15 -0.2084 -0.2847 -0.225 -0.267 -0.3357 -0.1715 1
15 -0.2084 -0.2847 -0.225 -0.267 -0.3357 -0.1715 1
